VARIABLES= "X", "Y", "Z","T"
1.89339 1.23297 0.947058 0.495589
1.73282 1.03063 0.905709 0.479803
1.26036 1.40538 0.969184 10.8363
1.21826 1.13093 0.886351 30.7095
1.21357 1.52391 0.970586 14.4381
1.13239 1.51974 0.956692 39.021
1.20422 1.49749 0.955494 20.708
1.1532 1.51588 0.924328 42.41
1.25257 1.3209 0.942751 17.4204
1.06216 1.15199 0.822949 68.5261
1.22944 1.59365 0.969891 13.2948
1.63323 1.58815 0.846701 4.36031
1.41863 1.08483 0.475522 6.03812
1.55087 1.24318 0.970199 2.07415
1.5266 1.40415 0.952511 3.81145
1.42099 1.31334 0.954568 5.09918
1.96587 1.60068 0.129974 0.438771
1.47006 1.22705 0.953283 3.61908
1.9071 1.55964 0.424397 1.48946
1.54301 1.0442 0.252693 2.11186
1.0851 1.51947 0.476675 10.5152
1.61486 1.41385 0.0796407 2.78959
1.50997 1.5066 0.0525578 4.34116
1.67477 1.03291 0.287692 0.962498
1.59485 1.03066 0.259771 1.33269
1.55229 1.39158 0.968205 2.82061
1.65596 1.22097 0.958118 1.35869
1.55204 1.31908 0.954492 2.70182
1.61179 1.38767 0.957239 2.92447
1.56225 1.04357 0.723859 2.44076
1.58319 1.24987 0.957212 2.12924
1.78412 1.38318 0.846173 2.13029
1.50956 1.27739 0.968202 2.33033
1.53332 1.22525 0.95401 2.75258
1.98426 1.21888 0.167934 0.241097
1.74671 1.11056 0.310815 1.81641
1.75634 1.08292 0.361282 1.51094
1.67809 1.35346 0.0847672 2.51998
1.95235 1.0511 0.299517 0.308305
1.7619 1.03861 0.139625 0.54618
1.68542 1.07802 0.206141 1.54964
1.9422 1.06724 0.170266 0.289687
1.11692 1.03513 0.364656 38.6532
1.83175 1.83661 0.403976 1.66449
1.91685 1.75765 0.186989 0.955135
1.63808 1.08053 0.655315 2.55328
1.6256 1.21705 0.92718 2.02323
1.89867 1.27094 0.689395 1.42198
1.90209 1.79758 0.335406 1.16291
1.63341 1.02795 0.728559 1.08374
1.6981 1.0275 0.66231 0.941911
1.88674 1.12842 0.656269 0.990818
1.02977 1.37417 0.448524 6.93433
1.08336 1.16596 0.386753 33.2118
1.88704 1.49674 0.224354 1.49937
1.96672 1.70632 0.109246 0.322719
1.04949 1.04352 0.341492 120.166
1.12177 1.1296 0.141919 50.8997
1.1366 1.08725 0.621251 51.6378
1.04484 1.35551 0.470939 9.10653
1.66324 1.17438 0.839586 2.55649
1.04757 1.40132 0.327234 9.28706
1.03093 1.25584 0.344505 14.2378
1.971 1.34799 0.351292 0.491443
1.82921 1.72263 0.369108 1.99656
1.92518 1.25896 0.204758 0.861044
1.97084 1.41419 0.282524 0.506432
1.95595 1.31558 0.371175 0.659102
1.77144 1.24227 0.0753579 1.1497
1.91953 1.54068 0.244164 1.23368
1.88709 1.2367 0.123461 0.764345
1.96402 1.2091 0.0930461 0.28458
1.77352 1.26275 0.319632 2.68748
1.56344 1.86932 0.454924 6.02247
1.6202 1.42894 0.955097 2.76443
1.88395 1.5332 0.639539 1.72567
1.14329 1.42031 0.268676 20.565
1.86649 1.48432 0.9208 0.821083
1.97024 1.45859 0.647963 0.560453
1.45095 1.0319 0.147245 2.07009
1.97192 1.48571 0.58049 0.625246
1.47851 1.50537 0.0519669 4.54062
1.10305 1.15533 0.456735 38.8722
1.29118 1.24786 0.17719 14.5992
1.90465 1.21438 0.350558 1.23337
1.6662 1.04508 0.427077 1.69316
1.57962 1.04593 0.423593 2.85245
1.54644 1.03142 0.323106 2.21262
1.53366 1.0325 0.354997 2.45442
1.91678 1.26455 0.587716 1.31795
1.29879 1.34727 0.840061 21.027
1.9518 1.12282 0.529152 0.495519
1.75114 1.03269 0.378336 0.797851
1.97225 1.61954 0.378372 0.629153
1.15842 1.0523 0.294928 29.6033
1.04965 1.50459 0.407552 7.56661
1.05138 1.55778 0.382266 8.59257
1.50633 1.59444 0.046764 4.09769
1.07828 1.88866 0.491301 59.1718
1.29808 1.69848 0.0763967 15.4709
1.4146 1.76206 0.572649 13.7837
1.89965 1.34521 0.514608 1.46527
1.18333 1.73448 0.0453535 31.9742
1.39303 1.80865 0.0299916 4.92358
1.08221 1.63544 0.201019 31.2032
1.29138 1.87406 0.029585 13.4278
1.9666 1.32492 0.48159 0.782355
1.95297 1.28247 0.513818 0.937617
1.95415 1.42008 0.473827 0.810398
1.75093 1.24927 0.531779 3.28517
1.9717 1.40968 0.603702 0.673727
1.96758 1.32622 0.6388 0.624263
1.95206 1.31293 0.611799 0.863064
1.95504 1.42662 0.635112 0.776864
1.60872 1.95224 0.0998852 1.45704
1.49157 1.84867 0.148744 5.92695
1.56705 1.97003 0.20826 1.57386
1.44231 1.96821 0.128478 2.65635
1.06012 1.4306 0.04612 115.997
1.29627 1.58924 0.0473533 10.4378
1.08767 1.53759 0.334291 15.2542
1.16256 1.92505 0.58661 39.0794
1.56724 1.03171 0.785232 1.84127
1.37644 1.37632 0.840799 14.2176
1.36838 1.22144 0.970236 5.13231
1.54544 1.09809 0.901058 2.65156
1.47225 1.08576 0.876001 5.32363
1.39054 1.94922 0.539302 6.46759
1.39273 1.97324 0.654937 4.8768
1.43807 1.95752 0.633588 5.7412
1.7456 1.02786 0.666213 0.693364
1.22781 1.95545 0.652059 18.0437
1.3717 1.95877 0.668874 6.24367
1.53714 1.09673 0.600976 4.93492
1.6247 1.10639 0.969198 0.913646
1.87321 1.3765 0.843507 1.29609
1.78783 1.3915 0.957149 0.861775
1.91711 1.3403 0.762388 1.18582
1.29114 1.71902 0.91367 15.3248
1.11995 1.95547 0.481561 51.9618
1.21089 1.96929 0.683537 19.3897
1.2867 1.97168 0.637958 10.6456
1.27266 1.91139 0.564749 17.3699
1.19788 1.97098 0.612341 20.0671
1.03203 1.76101 0.678882 19.0825
1.30867 1.97147 0.730618 8.19373
1.34717 1.97113 0.650266 5.75618
1.33206 1.95868 0.738641 9.05156
1.95448 1.71556 0.3358 0.77492
1.81151 1.73148 0.247543 1.95517
1.74711 1.95613 0.427737 1.179
1.91704 1.24268 0.655759 1.23991
1.69844 1.58035 0.0361825 1.14046
1.65367 1.3073 0.933565 2.06496
1.92314 1.43082 0.577589 1.25154
1.91888 1.26975 0.518554 1.32252
1.87263 1.61677 0.866368 1.20533
1.92233 1.35124 0.441723 1.38409
1.8715 1.28435 0.46176 1.67451
1.95677 1.40884 0.574966 0.872952
1.03142 1.27278 0.749027 20.0314
1.36449 1.03487 0.883032 6.73544
1.40292 1.0761 0.915194 6.75686
1.39252 1.08344 0.946223 5.13489
1.32908 1.03156 0.796202 8.37839
1.44304 1.04454 0.838564 4.37942
1.45798 1.02898 0.859572 2.96449
1.56143 1.17967 0.923646 3.02107
1.21567 1.38415 0.160588 23.7986
1.69541 1.48045 0.089349 2.10406
1.65298 1.53996 0.0892944 2.32478
1.51416 1.40152 0.0847567 4.934
1.52507 1.43912 0.0836076 4.70455
1.96904 1.59216 0.27918 0.579726
1.10016 1.66776 0.891168 48.7893
1.38069 1.87485 0.918139 9.45206
1.45301 1.96553 0.896408 3.20308
1.95694 1.5423 0.607645 0.809047
1.73652 1.66048 0.740687 3.42619
1.06949 1.38413 0.707092 16.9239
1.02621 1.39779 0.71496 9.90295
1.11339 1.49381 0.869349 41.148
1.25499 1.34008 0.968918 12.1609
1.21643 1.40948 0.969235 15.8662
1.24222 1.42566 0.954093 14.7219
1.16191 1.33093 0.911783 38.268
1.1046 1.18568 0.959152 89.1766
1.2063 1.19303 0.96947 26.676
1.08838 1.61104 0.405658 14.392
1.03365 1.63143 0.38314 8.3919
1.14112 1.81806 0.0969583 54.3485
1.35234 1.7782 0.0835114 12.6468
1.04845 1.68717 0.367727 12.4889
1.91082 1.98276 0.350605 0.245801
1.87424 1.88455 0.237001 0.800674
1.82948 1.96064 0.29959 0.579539
1.94167 1.9087 0.238327 0.420569
1.95821 1.94914 0.408975 0.300276
1.69619 1.95283 0.398147 1.56964
1.44956 1.94997 0.945217 2.24256
1.29825 1.91888 0.953418 11.8862
1.28642 1.89375 0.834883 21.2601
1.13124 1.2431 0.0411123 42.6932
1.31948 1.89828 0.967968 8.30346
1.25987 1.62985 0.87584 20.6291
1.32731 1.95604 0.873853 8.35301
1.43503 1.53855 0.914517 8.24967
1.31146 1.5668 0.0293423 7.50876
1.47895 1.52714 0.0872903 4.84104
1.15681 1.55976 0.0729296 35.9965
1.3 1.91506 0.0350885 11.2738
1.03224 1.46467 0.328633 7.9204
1.03243 1.38802 0.304311 8.28098
1.10402 1.35036 0.0625047 69.3259
1.51685 1.39691 0.0460989 3.42429
1.20398 1.078 0.23575 22.958
1.55394 1.70293 0.189086 6.02327
1.35469 1.33262 0.0631638 7.05953
1.61747 1.41577 0.0447679 2.02378
1.57731 1.04721 0.2407 1.72166
1.61806 1.35425 0.0271395 1.38436
1.37621 1.16462 0.482295 11.5565
1.42875 1.31485 0.0464197 4.08241
1.56305 1.36439 0.0803055 3.79166
1.13478 1.65255 0.244298 27.9331
1.62173 1.91455 0.453638 3.38972
1.16564 1.48346 0.138667 32.1934
1.87267 1.48249 0.955492 0.574966
1.9408 1.65859 0.978313 0.276976
1.84254 1.66244 0.966283 0.499757
1.82166 1.57042 0.96808 0.579466
1.7938 1.48758 0.969872 0.578196
1.65593 1.54854 0.951153 1.75332
1.07179 1.57598 0.52524 9.73055
1.1162 1.0374 0.295903 39.7923
1.66803 1.52343 0.968415 1.36551
1.19822 1.03135 0.604273 20.0457
1.25588 1.07413 0.469311 17.1958
1.04412 1.32462 0.622356 11.7871
1.32066 1.07912 0.664775 12.2115
1.02976 1.30816 0.565774 10.2439
1.04446 1.26738 0.659386 17.1865
1.04902 1.33275 0.265876 13.4074
1.23124 1.64456 0.0894985 26.0038
1.20213 1.033 0.33032 17.3375
1.14542 1.05324 0.355123 29.6887
1.15817 1.03398 0.380891 22.558
1.34662 1.04811 0.43389 8.01009
1.75243 1.53424 0.922396 1.60648
1.66053 1.6843 0.968471 1.26058
1.58665 1.5363 0.898987 3.79923
1.91799 1.57483 0.666611 1.12966
1.5367 1.67123 0.950674 3.56842
1.59834 1.51288 0.950779 2.95862
1.68187 1.97268 0.687068 1.10061
1.74362 1.76386 0.918613 1.29829
1.60934 1.87866 0.515623 4.28558
1.33329 1.92218 0.875279 13.8486
1.65486 1.97081 0.762404 1.56011
1.04425 1.43027 0.754409 15.2492
1.14511 1.09153 0.0959499 41.8896
1.02872 1.4446 0.710466 9.68274
1.03068 1.39123 0.805575 21.1735
1.12958 1.47269 0.896625 53.1411
1.10761 1.53406 0.906214 49.1086
1.11148 1.4291 0.781138 26.7083
1.04446 1.45872 0.682541 9.37458
1.03178 1.50157 0.814891 22.9803
1.58985 1.04747 0.801771 1.90416
1.39091 1.04866 0.769297 6.66705
1.61761 1.02974 0.795143 1.36066
1.58906 1.02979 0.714169 1.64899
1.5221 1.04604 0.67638 3.35062
1.54107 1.0296 0.70644 2.23583
1.33064 1.48388 0.0283003 5.92645
1.39514 1.48964 0.0451688 5.26637
1.75491 1.41808 0.179622 2.42598
1.31448 1.50742 0.0435833 7.76373
1.24655 1.3309 0.0772917 16.6645
1.47121 1.39307 0.172304 7.34452
1.89334 1.69963 0.573229 1.87188
1.08257 1.6946 0.517526 16.878
1.95331 1.61039 0.563682 0.817538
1.96699 1.70553 0.467936 0.734269
1.97088 1.74683 0.335909 0.761105
1.61351 1.91951 0.570769 2.89831
1.05353 1.18036 0.148761 47.457
1.93956 1.70772 0.279809 0.922978
1.97044 1.7846 0.637659 0.573657
1.95458 1.75173 0.4397 0.902052
1.96894 1.63026 0.599128 0.634435
1.4799 1.23335 0.095329 4.48087
1.681 1.07925 0.306847 1.75954
1.66039 1.34321 0.0283862 1.06874
1.60922 1.09627 0.207343 2.52199
1.68238 1.04842 0.128672 0.882565
1.72956 1.09696 0.119376 0.82268
1.37847 1.55364 0.893309 11.1957
1.09782 1.85338 0.526546 41.821
1.31824 1.9519 0.474767 10.3002
1.04325 1.84722 0.488978 31.4792
1.34838 1.51504 0.159867 14.9317
1.3204 1.95431 0.599487 10.5637
1.44527 1.91893 0.537849 7.57653
1.10094 1.36031 0.640296 17.639
1.21271 1.56296 0.882512 28.8251
1.13046 1.08911 0.361906 38.0203
1.04936 1.16225 0.396628 37.8982
1.11275 1.42113 0.899677 54.4015
1.95682 1.55104 0.744953 0.679148
1.77719 1.48026 0.921388 1.47119
1.88032 1.57851 0.868485 1.12297
1.95152 1.41738 0.833802 0.611062
1.97017 1.58727 0.751572 0.56733
1.54579 1.539 0.717437 7.97772
1.83874 1.54809 0.951784 0.617079
1.03841 1.15403 0.12293 67.1107
1.76827 1.47754 0.953415 0.971089
1.75261 1.57052 0.95237 0.976576
1.43405 1.63248 0.965008 3.78968
1.57716 1.68783 0.955677 2.5913
1.92753 1.61893 0.416211 1.28502
1.58453 1.71429 0.971015 1.74364
1.4984 1.73547 0.972329 2.82925
1.59625 1.74342 0.955476 1.82613
1.40135 1.52588 0.952809 6.27606
1.53134 1.54696 0.7693 7.47584
1.6132 1.75569 0.805552 4.7003
1.48956 1.8877 0.908328 4.68435
1.45499 1.84271 0.887242 7.14276
1.57239 1.77259 0.0804661 3.09633
1.48383 1.79413 0.0301847 2.70101
1.59621 1.64971 0.032198 1.61764
1.08433 1.64212 0.346698 18.4812
1.53572 1.65536 0.0498082 2.53942
1.3889 1.90304 0.246553 10.6502
1.40521 1.93461 0.0852474 5.23419
1.54316 1.97169 0.133299 1.55099
1.79054 1.91779 0.250806 1.36791
1.49793 1.69625 0.0844665 4.97107
1.5853 1.81581 0.0460266 1.71625
1.67135 1.721 0.0322889 0.969402
1.90512 1.72029 0.268793 1.2023
1.5797 1.67665 0.0828599 3.75894
1.58926 1.97021 0.283577 1.59761
1.49999 1.75223 0.0295161 2.76997
1.65253 1.74826 0.0484808 1.31141
1.52463 1.7424 0.0469743 2.87421
1.56399 1.74653 0.0320674 1.59401
1.04914 1.52253 0.765361 18.1617
1.08202 1.491 0.578377 12.4766
1.04749 1.54796 0.676337 10.0867
1.03177 1.49372 0.683499 7.8698
1.03073 1.46462 0.761866 12.6657
1.36874 1.56698 0.954703 6.70427
1.32876 1.54559 0.899803 14.5471
1.95548 1.16766 0.453051 0.608051
1.93484 1.05747 0.388427 0.355966
1.37421 1.08756 0.852594 10.905
1.89083 1.40237 0.464577 2.0012
1.64439 1.44063 0.970662 1.79542
1.82555 1.22084 0.598363 2.15087
1.72113 1.43113 0.95538 1.13166
1.70326 1.45031 0.969842 1.09912
1.67585 1.13304 0.954127 1.03393
1.66442 1.34433 0.932851 1.97527
1.84837 1.35553 0.387136 2.01884
1.48019 1.1658 0.782196 7.22841
1.4387 1.95606 0.343066 4.65996
1.47728 1.91782 0.306047 7.30606
1.48446 1.9006 0.0282563 2.00392
1.4083 1.96929 0.218581 4.37598
1.39823 1.97078 0.263275 4.85537
1.82992 1.64603 0.224998 2.03977
1.47854 1.77814 0.0804266 6.16797
1.40214 1.95588 0.331719 4.7514
1.65148 1.03065 0.406196 1.80162
1.80923 1.03338 0.364799 0.676462
1.58169 1.08047 0.313534 2.73189
1.86828 1.12474 0.295229 1.11899
1.65382 1.26472 0.0728923 2.29264
1.92288 1.16765 0.389396 1.00024
1.9227 1.34215 0.264468 1.13605
1.61068 1.0747 0.475318 3.22049
1.9186 1.31334 0.380042 1.331
1.30061 1.92415 0.429333 13.4494
1.04592 1.78827 0.385309 22.0566
1.2633 1.90869 0.388819 20.4162
1.02989 1.76866 0.407509 16.4629
1.04925 1.66891 0.46836 10.1152
1.03408 1.63589 0.448541 7.35199
1.04759 1.53187 0.326617 9.75576
1.03355 1.64193 0.336527 9.53073
1.34804 1.61452 0.918652 12.8111
1.59858 1.17403 0.955826 1.57926
1.71278 1.17316 0.970628 0.7293
1.59629 1.08552 0.941424 1.48763
1.62685 1.0379 0.964581 0.555918
1.4794 1.12985 0.911521 4.91351
1.68746 1.10448 0.969043 0.722415
1.62709 1.21883 0.958078 1.36102
1.6491 1.07725 0.77532 2.26223
1.63028 1.96724 0.379012 1.71593
1.54867 1.97037 0.357003 2.06308
1.65579 1.89962 0.14469 1.98867
1.6869 1.84272 0.310781 3.28607
1.70372 1.85762 0.105965 1.62712
1.54173 1.9695 0.293567 2.28517
1.66658 1.74256 0.0802764 2.14311
1.6006 1.37771 0.0767114 2.85116
1.62664 1.87722 0.268735 3.74396
1.07049 1.1153 0.0617194 105.23
1.81724 1.63247 0.0845289 1.35655
1.74865 1.46187 0.0433671 0.948421
1.8773 1.37136 0.0532995 0.622068
1.76062 1.46765 0.0708363 1.29899
1.70403 1.39141 0.0273288 0.83143
1.68305 1.47612 0.0309061 1.01504
1.69963 1.3287 0.0284271 0.83202
1.95232 1.40161 0.0875306 0.441659
1.18507 1.08515 0.413728 22.7105
1.04438 1.30856 0.429712 10.3315
1.43799 1.5312 0.106871 7.56515
1.26552 1.04784 0.57722 12.8351
1.22376 1.03397 0.386947 14.3908
1.26161 1.03224 0.312484 9.71977
1.47828 1.03165 0.291273 2.79617
1.76624 1.75112 0.966412 0.739554
1.87513 1.70885 0.939413 0.577668
1.69086 1.73528 0.952204 1.4674
1.82363 1.94653 0.694699 0.777731
1.9542 1.60763 0.675054 1.01777
1.85664 1.65917 0.907787 1.04179
1.70845 1.91579 0.4044 2.43397
1.95141 1.71046 0.552985 0.814973
1.77049 1.95381 0.332338 1.04671
1.42064 1.08515 0.513257 6.32799
1.5317 1.02979 0.496461 2.44649
1.54528 1.07904 0.628323 4.39778
1.24391 1.04725 0.802003 20.2553
1.63077 1.03009 0.563788 1.31788
1.60333 1.02717 0.488729 1.40047
1.53358 1.0289 0.445495 2.84075
1.67092 1.02819 0.477653 1.22919
1.65911 1.04344 0.551678 1.45744
1.73058 1.08458 0.522124 2.11086
1.51757 1.15647 0.360177 6.42225
1.8751 1.49486 0.794512 1.37339
1.93874 1.39161 0.553597 1.12259
1.30572 1.52211 0.921917 15.3932
1.35869 1.07872 0.681662 11.6996
1.11992 1.26224 0.590371 25.036
1.04176 1.2936 0.511448 13.0249
1.23799 1.07369 0.502459 18.3514
1.02676 1.23464 0.535726 13.9163
1.04145 1.24466 0.562471 15.0535
1.07847 1.32423 0.623943 19.101
1.22684 1.07259 0.682864 22.3164
1.16687 1.10253 0.572188 37.4174
1.53218 1.10265 0.349562 4.92225
1.40088 1.25841 0.0436572 4.50226
1.26061 1.09559 0.302556 15.5306
1.62632 1.12347 0.130619 1.96674
1.37204 1.05946 0.312996 6.45969
1.49099 1.23803 0.0430561 2.21753
1.95142 1.84468 0.799367 0.458013
1.96899 1.72394 0.604147 0.661113
1.20517 1.20432 0.0347196 18.077
1.33746 1.38198 0.0957338 9.64134
1.09421 1.31797 0.341309 15.8623
1.29519 1.18944 0.474473 16.4939
1.07869 1.2696 0.0214275 79.0235
1.07818 1.40073 0.425714 12.0705
1.27076 1.38591 0.0460855 10.1535
1.30507 1.29531 0.0456682 6.19618
1.08742 1.24502 0.0455599 73.3426
1.03944 1.24436 0.0954769 68.4464
1.1571 1.48859 0.0816915 37.5025
1.21187 1.31701 0.0789567 20.3229
1.3335 1.31545 0.0307563 5.12517
1.2999 1.39743 0.0295778 6.14006
1.10654 1.50293 0.604614 14.335
1.30942 1.11883 0.794631 15.7625
1.25784 1.03873 0.909481 14.4965
1.06826 1.20447 0.892093 101.313
1.05703 1.19101 0.833108 54.5582
1.95282 1.67706 0.393584 0.836615
1.96901 1.69257 0.355472 0.578747
1.85105 1.85443 0.171506 0.896897
1.594 1.92516 0.386791 4.28952
1.96916 1.65365 0.300579 0.851014
1.90962 1.38042 0.372246 1.48952
1.75778 1.87088 0.125533 1.37041
1.95222 1.58616 0.159215 0.621477
1.6713 1.9208 0.262261 2.21914
1.95216 1.86992 0.331405 0.526723
1.95397 1.81194 0.26318 0.590581
1.8901 1.96063 0.316166 0.519612
1.41278 1.26656 0.0757027 6.24993
1.50553 1.28754 0.0763378 3.86453
1.49891 1.24772 0.0738762 3.56854
1.41804 1.28848 0.030213 3.21965
1.48834 1.31445 0.0320096 2.54361
1.46165 1.21712 0.029548 2.28506
1.01781 1.65468 0.0556766 131.394
1.10061 1.62979 0.0364626 88.9653
1.04961 1.65513 0.255054 22.5095
1.06523 1.58454 0.0617729 109.036
1.03439 1.58825 0.121919 51.102
1.04647 1.58105 0.189789 27.4912
1.14296 1.475 0.0529654 38.6304
1.12206 1.57211 0.0306592 45.7907
1.08362 1.54099 0.0384933 91.6597
1.12045 1.42765 0.0240974 36.2581
1.16295 1.49196 0.0288681 26.5596
1.24452 1.50026 0.0306335 13.2161
1.91212 1.71663 0.338848 1.15858
1.91436 1.72068 0.174384 0.948131
1.64914 1.9531 0.356747 1.69413
1.75337 1.58759 0.175746 2.19121
1.7417 1.97105 0.322062 0.819563
1.76021 1.97127 0.398541 1.04353
1.74547 1.01395 0.942652 0.229215
1.78915 1.91426 0.304018 1.63352
1.08191 1.57267 0.784178 25.0026
1.07825 1.64971 0.646498 16.7462
1.0625 1.70681 0.9698 138.401
1.34233 1.80101 0.900323 14.7023
1.37587 1.67212 0.954183 6.40608
1.38577 1.67401 0.918428 9.77123
1.03179 1.70994 0.61394 8.64308
1.22026 1.47087 0.970032 15.4158
1.27703 1.63913 0.969571 10.1324
1.51116 1.76692 0.958464 2.92767
1.80203 1.08595 0.971778 0.29958
1.5488 1.52402 0.798389 6.63323
1.35581 1.77058 0.953757 7.11988
1.50271 1.8901 0.79311 5.755
1.36261 1.7132 0.969892 5.44138
1.43189 1.68669 0.965467 4.28735
1.52708 1.76959 0.810651 6.04957
1.79605 1.02908 0.912041 0.348992
1.66388 1.07503 0.177921 1.55479
1.61789 1.20314 0.0800408 1.96149
1.53306 1.07243 0.246807 3.65758
1.48192 1.13119 0.0826867 2.93999
1.54144 1.0158 0.0542951 0.578058
1.52921 1.15291 0.0295392 1.48955
1.73211 1.04892 0.213323 0.805629
1.58069 1.03098 0.17739 1.25325
1.0512 1.91385 0.413284 69.9014
1.22678 1.97029 0.416285 17.9613
1.1589 1.90229 0.421617 36.2077
1.28698 1.97298 0.421724 10.5868
1.08554 1.66073 0.46051 16.1994
1.30614 1.96754 0.501407 9.83762
1.52726 1.55875 0.0814964 4.22492
1.83894 1.403 0.115379 1.1807
1.09506 1.98493 0.452256 63.0357
1.79656 1.09087 0.927228 0.559226
1.04667 1.88454 0.329776 59.6738
1.04331 1.83836 0.424084 38.2402
1.03142 1.92118 0.461523 99.6896
1.13165 1.98582 0.339114 25.4427
1.11005 1.53085 0.431242 13.4241
1.3053 1.50417 0.0782905 11.4119
1.04678 1.48607 0.235147 14.2828
1.12075 1.39103 0.150593 30.5258
1.03164 1.63321 0.273774 14.6814
1.21159 1.52 0.0288949 15.8612
1.07861 1.58916 0.192853 32.0894
1.84778 1.80588 0.936894 0.590668
1.97169 1.7331 0.669385 0.592658
1.97104 1.68358 0.730089 0.595753
1.90851 1.68833 0.666403 1.52087
1.68311 1.72809 0.917173 2.31131
1.79798 1.88077 0.840053 1.07592
1.78617 1.88531 0.897278 0.899798
1.96162 1.69814 0.887429 0.489836
1.92964 1.71061 0.716995 1.05817
1.77641 1.84531 0.889882 1.03599
1.54716 1.17111 0.0450737 1.72332
1.57232 1.2419 0.0414408 1.68428
1.64058 1.27003 0.0271404 1.10384
1.54348 1.3129 0.0442416 2.55003
1.63681 1.33312 0.0418818 1.54547
1.80752 1.1196 0.329307 1.36617
1.50932 1.29829 0.0455177 2.58213
1.80179 1.63313 0.0475454 0.730246
1.80284 1.66273 0.0319651 0.610053
1.71494 1.68869 0.0458725 1.07044
1.66923 1.66496 0.0312623 1.02565
1.68582 1.6958 0.0470234 1.16516
1.76031 1.71985 0.0476834 0.835997
1.97191 1.57447 0.217818 0.551525
1.76805 1.43216 0.0887854 1.52513
1.64959 1.59507 0.030271 1.43333
1.32112 1.09702 0.453227 13.2067
1.51041 1.52837 0.0878811 4.62194
1.22262 1.22167 0.671616 27.0961
1.07212 1.57569 0.488068 9.77388
1.03215 1.6329 0.573067 7.80294
1.03386 1.53147 0.601631 6.41629
1.47467 1.45683 0.844393 8.49823
1.03325 1.53067 0.551504 5.90758
1.86188 1.56293 0.0981402 1.13566
1.65528 1.94027 0.0197844 0.509589
1.58887 1.76102 0.0482592 1.83024
1.76364 1.08023 0.904011 0.78218
1.92137 1.76057 0.249434 1.08161
1.84326 1.79681 0.0487113 0.454851
1.80815 1.81418 0.0516957 0.482033
1.78912 1.88624 0.0491511 0.504354
1.07991 1.35253 0.783881 30.4642
1.03247 1.31524 0.793394 23.0238
1.02835 1.34205 0.70473 11.3588
1.05836 1.06777 0.844504 130.907
1.04934 1.24516 0.80289 32.1981
1.2263 1.1759 0.621789 26.4438
1.53344 1.02978 0.227815 1.83758
1.59265 1.03279 0.218071 1.23381
1.61056 1.04721 0.18934 1.24745
1.57752 1.06052 0.104736 1.41408
1.5743 1.10149 0.11845 2.28332
1.50895 1.04658 0.216077 2.27349
1.88952 1.12411 0.177352 0.637514
1.31112 1.18576 0.0940017 10.7295
1.16606 1.03006 0.770542 32.5565
1.72909 1.0571 0.118606 0.778204
1.66677 1.08035 0.272693 1.92566
1.83228 1.05017 0.384183 0.686987
1.74353 1.02896 0.326378 0.832547
1.88823 1.89045 0.0505349 0.280814
1.9538 1.75283 0.197734 0.507868
1.7933 1.70094 0.0485105 0.808802
1.93889 1.80416 0.0566152 0.303652
1.93861 1.6178 0.0887528 0.461162
1.47457 1.44151 0.102885 5.96317
1.85096 1.72755 0.0486801 0.509205
1.82621 1.71021 0.0331336 0.517294
1.71882 1.80509 0.034292 0.815145
1.22113 1.04834 0.6231 19.4209
1.26074 1.08266 0.583091 19.8406
1.29219 1.05202 0.837175 12.5568
1.04232 1.29268 0.544732 13.3449
1.0476 1.05357 0.695229 137.706
1.11812 1.45215 0.494919 13.154
1.34635 1.0305 0.601051 6.49621
1.32028 1.09466 0.759211 13.9284
1.17214 1.02838 0.712045 29.317
1.11991 1.12556 0.275205 43.4309
1.37845 1.03225 0.451763 4.62952
1.36126 1.04296 0.377845 6.69634
1.41959 1.03531 0.361356 4.14913
1.09049 1.02983 0.731843 115.855
1.34301 1.05882 0.40128 9.04784
1.38956 1.06138 0.352435 6.03179
1.40261 1.13374 0.558477 9.89925
1.45934 1.31656 0.0802618 5.32196
1.41262 1.45496 0.0981296 6.65884
1.91866 1.53515 0.403025 1.36929
1.42287 1.0871 0.260797 5.89403
1.50536 1.09651 0.195075 4.02607
1.66205 1.09615 0.449945 2.91656
1.92758 1.93495 0.595831 0.409193
1.94514 1.96853 0.470015 0.254701
1.95754 1.71115 0.716346 0.829232
1.97189 1.73231 0.738991 0.568025
1.92944 1.7121 0.68623 1.07325
1.34821 1.20604 0.0918624 9.17238
1.04876 1.56872 0.152195 36.0757
1.03212 1.4757 0.208731 14.5634
1.04868 1.46168 0.257249 14.3012
1.04408 1.5474 0.242423 14.129
1.03171 1.53991 0.142853 35.1444
1.23189 1.52841 0.0441779 17.5602
1.08444 1.57246 0.286589 18.8332
1.18036 1.52504 0.0711385 29.2177
1.33564 1.07345 0.91465 8.60946
1.2431 1.11425 0.914865 27.4123
1.1874 1.03432 0.869616 30.4847
1.2095 1.0322 0.817616 23.0108
1.05938 1.23524 0.983693 188.575
1.35509 1.05138 0.854491 9.25869
1.4128 1.27212 0.921762 9.78993
1.25643 1.0281 0.74862 13.5436
1.11749 1.03628 0.780935 63.5707
1.12321 1.32224 0.903706 60.7344
1.22977 1.97093 0.774882 17.8231
1.10282 1.98459 0.862854 59.9531
1.16062 1.95357 0.833273 52.8217
1.24846 1.76329 0.90979 22.3711
1.22398 1.95614 0.866877 21.4601
1.24497 1.97127 0.845915 15.3463
1.04966 1.79259 0.857614 49.7122
